Event ID,Event Type,description,location,source,type,currencyCode,Price ($),url,Distance (km)
243,Science,,"-38.369743, 90.782543",MockSource,Science,USD,98.65,https://placeholder.url,32.49
264,Outdoors,,"88.035785, -38.916505",MockSource,Outdoors,USD,56.47,https://placeholder.url,65.91
979,Sports,,"-65.945072, 105.426595",MockSource,Sports,USD,71.78,https://placeholder.url,92.83
72,Film,,"76.300996, 123.333161",MockSource,Film,USD,29.12,https://placeholder.url,66.49
54,Holiday,,"63.756212, 90.319938",MockSource,Holiday,USD,77.74,https://placeholder.url,47.16
746,Exhibitions,,"36.924927, -131.309932",MockSource,Exhibitions,USD,65.99,https://placeholder.url,73.89
876,Workshops,,"-76.409192, 60.05756",MockSource,Workshops,USD,18.85,https://placeholder.url,20.9
958,Science,,"-58.139138, -154.595645",MockSource,Science,USD,34.83,https://placeholder.url,87.13
387,Outdoors,,"-50.597655, -110.418737",MockSource,Outdoors,USD,66.15,https://placeholder.url,41.23
980,Virtual,,"-48.703764, -62.840182",MockSource,Virtual,USD,48.57,https://placeholder.url,76.75
747,Exhibitions,,"50.291707, 102.854553",MockSource,Exhibitions,USD,73.45,https://placeholder.url,84.42
238,Sports,,"73.450623, -156.153167",MockSource,Sports,USD,90.18,https://placeholder.url,91.22
403,Outdoors,,"50.002603, -21.134876",MockSource,Outdoors,USD,45.72,https://placeholder.url,32.88
972,Charity,,"-20.197622, 40.180729",MockSource,Charity,USD,30.34,https://placeholder.url,77.09
644,Outdoors,,"70.110819, 123.382453",MockSource,Outdoors,USD,78.85,https://placeholder.url,80.87
546,Theater,,"-27.758672, -132.239889",MockSource,Theater,USD,68.84,https://placeholder.url,62.95
151,Networking,,"-17.973577, -90.363308",MockSource,Networking,USD,50.06,https://placeholder.url,78.12
347,Film,,"62.158537, 28.710202",MockSource,Film,USD,26.91,https://placeholder.url,28.49
495,Workshops,,"-46.281363, -96.450752",MockSource,Workshops,USD,22.68,https://placeholder.url,58.34
114,Festivals,,"-56.226048, -175.007969",MockSource,Festivals,USD,131.7,https://placeholder.url,34.96
706,Charity,,"-0.030464, -126.51441",MockSource,Charity,USD,18.65,https://placeholder.url,15.49
38,Pets,,"55.776707, -90.918704",MockSource,Pets,USD,28.88,https://placeholder.url,58.98
610,Nightlife,,"-59.855047, 175.517971",MockSource,Nightlife,USD,61.97,https://placeholder.url,83.15
835,Gaming,,"19.290674, 3.222115",MockSource,Gaming,USD,25.0,https://placeholder.url,38.14
799,Outdoors,,"72.126488, -32.193418",MockSource,Outdoors,USD,55.35,https://placeholder.url,44.81
716,Theater,,"-34.584795, -15.248538",MockSource,Theater,USD,53.91,https://placeholder.url,56.97
568,Pets,,"-2.236963, 4.485508",MockSource,Pets,USD,47.33,https://placeholder.url,19.95
779,Sports,,"71.745924, -107.548932",MockSource,Sports,USD,137.39,https://placeholder.url,29.98
938,Gaming,,"32.519096, -144.092921",MockSource,Gaming,USD,53.83,https://placeholder.url,36.49
82,Theater,,"27.784852, 165.629001",MockSource,Theater,USD,37.22,https://placeholder.url,44.61
503,Workshops,,"-70.313726, 18.138407",MockSource,Workshops,USD,36.15,https://placeholder.url,45.36
843,Outdoors,,"-18.971417, -38.493264",MockSource,Outdoors,USD,58.34,https://placeholder.url,53.77
57,Holiday,,"-3.246069, 168.531703",MockSource,Holiday,USD,47.15,https://placeholder.url,76.22
710,Gaming,,"-43.103699, 17.096517",MockSource,Gaming,USD,55.86,https://placeholder.url,49.14
466,Family,,"-34.991822, -112.42319",MockSource,Family,USD,70.5,https://placeholder.url,57.82
910,Wellness,,"3.307149, -159.755816",MockSource,Wellness,USD,22.1,https://placeholder.url,77.63
671,Pets,,"-24.410166, 116.380746",MockSource,Pets,USD,29.11,https://placeholder.url,58.64
563,Film,,"-61.646128, 149.34536",MockSource,Film,USD,34.94,https://placeholder.url,74.64
684,Networking,,"48.005795, -69.85748",MockSource,Networking,USD,34.82,https://placeholder.url,13.98
889,Workshops,,"35.955337, -66.272288",MockSource,Workshops,USD,36.54,https://placeholder.url,24.33
518,Outdoors,,"89.125535, 46.212853",MockSource,Outdoors,USD,66.42,https://placeholder.url,67.97
176,Nightlife,,"27.290932, 5.057411",MockSource,Nightlife,USD,18.89,https://placeholder.url,82.02
138,Charity,,"71.211167, 141.323131",MockSource,Charity,USD,9.71,https://placeholder.url,73.59
941,Gaming,,"-75.198924, -110.60911",MockSource,Gaming,USD,12.14,https://placeholder.url,85.51
985,Family,,"7.755493, 79.025828",MockSource,Family,USD,44.3,https://placeholder.url,37.02
994,Sports,,"25.418021, -168.613735",MockSource,Sports,USD,108.15,https://placeholder.url,58.45
956,Gaming,,"1.048883, -98.635659",MockSource,Gaming,USD,16.01,https://placeholder.url,83.08
95,Community,,"42.335853, 28.15104",MockSource,Community,USD,4.17,https://placeholder.url,32.82
784,Wellness,,"-52.429228, -179.486813",MockSource,Wellness,USD,19.81,https://placeholder.url,82.1
205,Virtual,,"3.310563, -70.041384",MockSource,Virtual,USD,20.84,https://placeholder.url,63.86
109,Charity,,"-16.370189, 46.81497",MockSource,Charity,USD,28.39,https://placeholder.url,42.3
707,Music,,"-67.17643, -105.649946",MockSource,Music,USD,121.48,https://placeholder.url,46.68
6,Charity,,"42.17514, 76.383558",MockSource,Charity,USD,21.92,https://placeholder.url,55.91
823,Community,,"9.922134, -154.632578",MockSource,Community,USD,4.42,https://placeholder.url,31.59
957,Gaming,,"3.957184, 97.917042",MockSource,Gaming,USD,23.04,https://placeholder.url,67.49
827,Conferences,,"-75.538219, -154.164083",MockSource,Conferences,USD,337.04,https://placeholder.url,7.26
798,Wellness,,"-55.805244, -78.973868",MockSource,Wellness,USD,62.74,https://placeholder.url,84.25
258,Theater,,"-44.457334, -105.323993",MockSource,Theater,USD,123.58,https://placeholder.url,41.79
137,Sports,,"29.133294, -4.972867",MockSource,Sports,USD,179.45,https://placeholder.url,8.12
726,Nightlife,,"74.803404, 136.090902",MockSource,Nightlife,USD,28.11,https://placeholder.url,71.99
590,Music,,"23.824738, 5.444631",MockSource,Music,USD,103.15,https://placeholder.url,61.17
810,Wellness,,"21.210314, 38.591527",MockSource,Wellness,USD,78.57,https://placeholder.url,22.52
165,Exhibitions,,"61.561707, 60.758122",MockSource,Exhibitions,USD,4.2,https://placeholder.url,98.37
581,Wellness,,"-63.871561, -117.522332",MockSource,Wellness,USD,23.86,https://placeholder.url,85.1
8,Charity,,"0.956087, -136.080798",MockSource,Charity,USD,1.24,https://placeholder.url,73.56
902,Community,,"58.5815, 31.061904",MockSource,Community,USD,18.33,https://placeholder.url,59.0
709,Outdoors,,"75.221569, -85.301074",MockSource,Outdoors,USD,78.12,https://placeholder.url,82.27
768,Charity,,"-38.552382, -77.884851",MockSource,Charity,USD,20.01,https://placeholder.url,53.62
15,Theater,,"5.234262, 71.387359",MockSource,Theater,USD,124.95,https://placeholder.url,71.06
341,Festivals,,"81.239015, 174.831742",MockSource,Festivals,USD,190.86,https://placeholder.url,2.96
130,Science,,"-5.360518, 47.194161",MockSource,Science,USD,20.92,https://placeholder.url,61.55
65,Sports,,"4.265921, -109.191334",MockSource,Sports,USD,30.48,https://placeholder.url,68.23
426,Theater,,"-79.251754, -82.226138",MockSource,Theater,USD,115.04,https://placeholder.url,64.84
52,Conferences,,"17.565976, -29.231595",MockSource,Conferences,USD,125.07,https://placeholder.url,73.09
305,Science,,"25.280797, -60.913579",MockSource,Science,USD,21.33,https://placeholder.url,73.74
78,Gaming,,"-84.207223, -77.834143",MockSource,Gaming,USD,10.48,https://placeholder.url,57.65
649,Nightlife,,"-73.704079, 59.610388",MockSource,Nightlife,USD,10.94,https://placeholder.url,73.75
675,Science,,"-23.227514, -86.005126",MockSource,Science,USD,96.46,https://placeholder.url,23.15
274,Nightlife,,"-76.75411, -36.381613",MockSource,Nightlife,USD,25.23,https://placeholder.url,53.93
490,Conferences,,"7.984909, 69.103457",MockSource,Conferences,USD,319.88,https://placeholder.url,6.84
239,Exhibitions,,"-17.584919, 21.975808",MockSource,Exhibitions,USD,20.96,https://placeholder.url,89.68
582,Outdoors,,"-34.792769, -151.724074",MockSource,Outdoors,USD,85.49,https://placeholder.url,28.67
384,Virtual,,"33.387554, -155.506463",MockSource,Virtual,USD,46.37,https://placeholder.url,72.32
800,Music,,"64.486561, 92.286357",MockSource,Music,USD,101.55,https://placeholder.url,48.72
163,Workshops,,"30.515601, 84.380384",MockSource,Workshops,USD,34.42,https://placeholder.url,42.78
326,Exhibitions,,"-52.530587, 61.159212",MockSource,Exhibitions,USD,0.37,https://placeholder.url,49.55
547,Film,,"31.229992, 37.842221",MockSource,Film,USD,14.14,https://placeholder.url,46.26
732,Charity,,"86.391515, 52.530123",MockSource,Charity,USD,20.91,https://placeholder.url,28.83
308,Film,,"-13.242802, -83.956761",MockSource,Film,USD,27.02,https://placeholder.url,94.54
873,Holiday,,"55.071757, 18.884695",MockSource,Holiday,USD,3.04,https://placeholder.url,32.27
249,Wellness,,"62.409765, -32.653818",MockSource,Wellness,USD,51.75,https://placeholder.url,45.78
806,Community,,"-13.285536, -30.533281",MockSource,Community,USD,1.38,https://placeholder.url,86.66
615,Workshops,,"-76.960766, 94.588647",MockSource,Workshops,USD,21.81,https://placeholder.url,80.86
595,Wellness,,"10.768201, -168.720032",MockSource,Wellness,USD,13.54,https://placeholder.url,69.76
209,Festivals,,"46.808022, -130.332573",MockSource,Festivals,USD,97.91,https://placeholder.url,41.44
955,Festivals,,"-50.380495, -84.333206",MockSource,Festivals,USD,72.71,https://placeholder.url,37.07
988,Community,,"-0.313544, -61.045154",MockSource,Community,USD,11.96,https://placeholder.url,92.7
237,Charity,,"-62.786448, -74.488578",MockSource,Charity,USD,0.66,https://placeholder.url,41.05
202,Outdoors,,"62.818324, -137.325356",MockSource,Outdoors,USD,21.43,https://placeholder.url,92.78
32,Charity,,"75.519964, -50.740785",MockSource,Charity,USD,36.54,https://placeholder.url,32.09
245,Science,,"10.408039, -169.605338",MockSource,Science,USD,98.15,https://placeholder.url,36.03
974,Pets,,"-87.5661, 87.826978",MockSource,Pets,USD,21.36,https://placeholder.url,60.13
220,Wellness,,"41.444514, -116.439099",MockSource,Wellness,USD,44.82,https://placeholder.url,92.34
922,Wellness,,"16.421608, 170.272868",MockSource,Wellness,USD,31.11,https://placeholder.url,29.87
804,Community,,"3.695566, 128.941732",MockSource,Community,USD,18.11,https://placeholder.url,76.35
648,Music,,"27.663425, 45.717735",MockSource,Music,USD,114.08,https://placeholder.url,90.05
793,Holiday,,"-49.028827, -91.620371",MockSource,Holiday,USD,15.0,https://placeholder.url,56.53
459,Virtual,,"82.871138, -86.366217",MockSource,Virtual,USD,8.27,https://placeholder.url,64.84
991,Sports,,"6.232606, 99.800324",MockSource,Sports,USD,106.34,https://placeholder.url,99.34
594,Community,,"62.323419, -39.098791",MockSource,Community,USD,9.24,https://placeholder.url,36.99
470,Film,,"-79.813976, 170.747006",MockSource,Film,USD,34.98,https://placeholder.url,25.7
646,Science,,"48.306362, 112.285713",MockSource,Science,USD,40.85,https://placeholder.url,45.14
497,Networking,,"-35.050086, 33.093784",MockSource,Networking,USD,111.15,https://placeholder.url,48.23
434,Holiday,,"39.227183, -97.214246",MockSource,Holiday,USD,6.51,https://placeholder.url,12.21
26,Theater,,"-58.580315, -64.529223",MockSource,Theater,USD,105.44,https://placeholder.url,31.75
278,Theater,,"48.196651, -4.195133",MockSource,Theater,USD,126.37,https://placeholder.url,98.96
824,Festivals,,"-63.464803, 96.490848",MockSource,Festivals,USD,184.57,https://placeholder.url,57.26
720,Wellness,,"-86.517054, -0.21607",MockSource,Wellness,USD,64.89,https://placeholder.url,34.31
844,Conferences,,"-7.87235, -99.098689",MockSource,Conferences,USD,405.7,https://placeholder.url,9.62
593,Charity,,"76.821739, -64.240984",MockSource,Charity,USD,37.5,https://placeholder.url,94.5
738,Outdoors,,"-38.009442, -103.240938",MockSource,Outdoors,USD,67.93,https://placeholder.url,87.85
573,Pets,,"-14.505471, 41.139059",MockSource,Pets,USD,5.78,https://placeholder.url,61.17
236,Outdoors,,"-28.275562, -8.499097",MockSource,Outdoors,USD,74.02,https://placeholder.url,83.56
616,Festivals,,"-80.565998, 17.299784",MockSource,Festivals,USD,173.79,https://placeholder.url,40.1
259,Community,,"-16.917297, -156.087665",MockSource,Community,USD,5.08,https://placeholder.url,56.42
196,Outdoors,,"-39.740623, -10.090842",MockSource,Outdoors,USD,6.34,https://placeholder.url,92.74
157,Networking,,"-29.68059, -120.655531",MockSource,Networking,USD,129.75,https://placeholder.url,56.46
226,Community,,"-12.798304, -4.997311",MockSource,Community,USD,19.96,https://placeholder.url,31.54
727,Community,,"-83.086899, -178.908056",MockSource,Community,USD,17.14,https://placeholder.url,93.06
587,Workshops,,"20.803733, -146.080907",MockSource,Workshops,USD,47.49,https://placeholder.url,58.68
959,Nightlife,,"15.508784, -38.225123",MockSource,Nightlife,USD,21.65,https://placeholder.url,39.17
560,Virtual,,"34.46966, 34.69293",MockSource,Virtual,USD,7.66,https://placeholder.url,63.69
619,Networking,,"83.880835, 99.615547",MockSource,Networking,USD,29.07,https://placeholder.url,79.55
179,Community,,"-71.165678, -78.363007",MockSource,Community,USD,5.87,https://placeholder.url,58.92
160,Pets,,"48.814222, -157.252151",MockSource,Pets,USD,7.49,https://placeholder.url,78.22
698,Film,,"-48.23238, 131.156209",MockSource,Film,USD,18.1,https://placeholder.url,83.05
346,Music,,"-12.042081, -105.186203",MockSource,Music,USD,34.01,https://placeholder.url,49.84
187,Community,,"61.613811, 34.823001",MockSource,Community,USD,19.06,https://placeholder.url,35.75
981,Nightlife,,"53.950765, -0.620612",MockSource,Nightlife,USD,54.73,https://placeholder.url,82.22
127,Wellness,,"-56.602392, -161.877166",MockSource,Wellness,USD,58.24,https://placeholder.url,80.4
589,Outdoors,,"-35.267965, 0.440976",MockSource,Outdoors,USD,78.99,https://placeholder.url,98.24
735,Workshops,,"-20.662875, 80.513607",MockSource,Workshops,USD,14.89,https://placeholder.url,43.21
51,Nightlife,,"13.904801, -145.565549",MockSource,Nightlife,USD,39.08,https://placeholder.url,66.59
11,Theater,,"29.024206, -35.435864",MockSource,Theater,USD,107.83,https://placeholder.url,39.42
832,Community,,"-56.841464, -64.795845",MockSource,Community,USD,0.19,https://placeholder.url,12.31
652,Holiday,,"-30.45582, -146.892233",MockSource,Holiday,USD,0.63,https://placeholder.url,36.05
46,Community,,"-65.517472, 1.026648",MockSource,Community,USD,12.49,https://placeholder.url,60.31
977,Workshops,,"-28.713399, 129.565314",MockSource,Workshops,USD,21.12,https://placeholder.url,64.33
540,Outdoors,,"-64.854438, -1.018548",MockSource,Outdoors,USD,82.96,https://placeholder.url,62.06
467,Theater,,"-62.464485, 122.954009",MockSource,Theater,USD,127.77,https://placeholder.url,71.46
520,Gaming,,"8.662964, 59.79291",MockSource,Gaming,USD,18.1,https://placeholder.url,80.77
363,Holiday,,"69.962545, 27.688068",MockSource,Holiday,USD,3.96,https://placeholder.url,60.93
148,Holiday,,"30.655393, 25.449343",MockSource,Holiday,USD,41.97,https://placeholder.url,50.01
84,Charity,,"-80.980563, 26.220771",MockSource,Charity,USD,43.05,https://placeholder.url,96.81
880,Virtual,,"-34.424887, -100.550902",MockSource,Virtual,USD,39.41,https://placeholder.url,38.58
377,Exhibitions,,"-0.823193, -93.664461",MockSource,Exhibitions,USD,82.06,https://placeholder.url,41.05
833,Nightlife,,"0.745971, -56.682584",MockSource,Nightlife,USD,52.06,https://placeholder.url,57.76
303,Film,,"50.928439, 72.216611",MockSource,Film,USD,39.91,https://placeholder.url,32.41
331,Pets,,"62.513934, 175.31554",MockSource,Pets,USD,45.35,https://placeholder.url,95.3
906,Theater,,"24.304453, -128.902613",MockSource,Theater,USD,64.84,https://placeholder.url,65.88
952,Exhibitions,,"22.880105, -3.792419",MockSource,Exhibitions,USD,44.97,https://placeholder.url,77.81
905,Gaming,,"2.202039, 120.718508",MockSource,Gaming,USD,35.98,https://placeholder.url,65.91
896,Holiday,,"-53.936157, -102.297455",MockSource,Holiday,USD,80.57,https://placeholder.url,87.21
539,Holiday,,"53.270607, 74.953654",MockSource,Holiday,USD,4.97,https://placeholder.url,97.59
757,Outdoors,,"-49.100706, 13.294375",MockSource,Outdoors,USD,70.86,https://placeholder.url,29.66
269,Workshops,,"-20.388839, 20.295402",MockSource,Workshops,USD,11.19,https://placeholder.url,1.75
224,Exhibitions,,"64.908213, 72.34154",MockSource,Exhibitions,USD,77.63,https://placeholder.url,98.25
840,Nightlife,,"37.114794, -2.379475",MockSource,Nightlife,USD,41.73,https://placeholder.url,39.81
987,Science,,"-17.208059, 154.491396",MockSource,Science,USD,84.07,https://placeholder.url,1.02
152,Workshops,,"-83.898137, 128.332676",MockSource,Workshops,USD,43.43,https://placeholder.url,3.91
85,Virtual,,"4.9415, 77.287331",MockSource,Virtual,USD,49.49,https://placeholder.url,3.31
371,Networking,,"52.543995, -7.551634",MockSource,Networking,USD,96.24,https://placeholder.url,68.5
700,Festivals,,"-45.795622, 44.674177",MockSource,Festivals,USD,182.73,https://placeholder.url,90.92
580,Gaming,,"46.682724, -115.898876",MockSource,Gaming,USD,31.69,https://placeholder.url,84.58
345,Music,,"48.271286, 69.358872",MockSource,Music,USD,48.66,https://placeholder.url,51.15
773,Festivals,,"-9.944122, 46.977372",MockSource,Festivals,USD,190.36,https://placeholder.url,48.72
614,Family,,"-2.106499, 12.861847",MockSource,Family,USD,45.81,https://placeholder.url,49.23
869,Gaming,,"15.705692, -154.604079",MockSource,Gaming,USD,48.68,https://placeholder.url,75.37
144,Networking,,"23.027412, 56.618729",MockSource,Networking,USD,62.39,https://placeholder.url,71.84
752,Holiday,,"-35.097774, -28.488171",MockSource,Holiday,USD,47.08,https://placeholder.url,46.14
199,Virtual,,"8.303383, 155.697167",MockSource,Virtual,USD,33.4,https://placeholder.url,30.36
170,Wellness,,"39.353605, -179.522753",MockSource,Wellness,USD,78.84,https://placeholder.url,41.13
639,Outdoors,,"56.176678, 51.042715",MockSource,Outdoors,USD,74.29,https://placeholder.url,78.58
820,Holiday,,"82.365751, -118.235925",MockSource,Holiday,USD,96.78,https://placeholder.url,39.88
887,Science,,"-49.786978, 106.617772",MockSource,Science,USD,67.5,https://placeholder.url,90.22
502,Networking,,"74.216452, 70.660208",MockSource,Networking,USD,74.22,https://placeholder.url,83.77
775,Outdoors,,"8.844959, -99.365286",MockSource,Outdoors,USD,96.32,https://placeholder.url,91.44
277,Theater,,"79.745646, -92.74513",MockSource,Theater,USD,70.31,https://placeholder.url,31.17
733,Community,,"72.428351, 162.326936",MockSource,Community,USD,15.11,https://placeholder.url,49.09
525,Holiday,,"11.300207, 170.14136",MockSource,Holiday,USD,88.98,https://placeholder.url,52.04
185,Family,,"4.052514, -142.656926",MockSource,Family,USD,68.31,https://placeholder.url,49.69
300,Theater,,"-56.062543, -141.162195",MockSource,Theater,USD,70.02,https://placeholder.url,84.01
748,Gaming,,"-27.64235, -53.917812",MockSource,Gaming,USD,44.0,https://placeholder.url,83.96
743,Nightlife,,"-69.673843, -90.63841",MockSource,Nightlife,USD,66.52,https://placeholder.url,66.46
507,Pets,,"75.440768, -119.686984",MockSource,Pets,USD,21.32,https://placeholder.url,37.92
240,Science,,"-1.488521, 147.837307",MockSource,Science,USD,60.72,https://placeholder.url,70.93
87,Gaming,,"38.45885, -50.7466",MockSource,Gaming,USD,13.94,https://placeholder.url,75.02
626,Science,,"-25.0268, -59.985878",MockSource,Science,USD,28.08,https://placeholder.url,70.14
538,Networking,,"80.298776, -68.397153",MockSource,Networking,USD,29.59,https://placeholder.url,58.86
436,Wellness,,"31.778522, 3.313125",MockSource,Wellness,USD,49.64,https://placeholder.url,9.23
493,Nightlife,,"-72.660379, 43.119258",MockSource,Nightlife,USD,36.73,https://placeholder.url,10.91
412,Outdoors,,"27.230771, -88.114335",MockSource,Outdoors,USD,2.14,https://placeholder.url,39.16
761,Pets,,"17.97422, 87.476331",MockSource,Pets,USD,28.39,https://placeholder.url,99.04
24,Charity,,"-12.876084, 43.380747",MockSource,Charity,USD,39.5,https://placeholder.url,12.92
713,Family,,"42.921331, 164.264594",MockSource,Family,USD,13.0,https://placeholder.url,64.58
257,Sports,,"-35.358711, 8.026267",MockSource,Sports,USD,147.97,https://placeholder.url,27.34
358,Holiday,,"81.192769, -21.672859",MockSource,Holiday,USD,32.23,https://placeholder.url,13.95
320,Nightlife,,"74.600599, -160.832603",MockSource,Nightlife,USD,30.44,https://placeholder.url,33.48
359,Outdoors,,"-1.362758, 113.362838",MockSource,Outdoors,USD,57.7,https://placeholder.url,42.17
153,Theater,,"73.26456, -160.110904",MockSource,Theater,USD,32.51,https://placeholder.url,14.59
508,Virtual,,"12.207843, -15.074789",MockSource,Virtual,USD,47.27,https://placeholder.url,88.05
465,Outdoors,,"-38.542644, -18.10206",MockSource,Outdoors,USD,94.91,https://placeholder.url,55.83
93,Wellness,,"-46.798355, -78.396097",MockSource,Wellness,USD,66.73,https://placeholder.url,31.38
504,Music,,"-44.39194, -167.199888",MockSource,Music,USD,40.1,https://placeholder.url,35.72
937,Virtual,,"20.602561, -24.221662",MockSource,Virtual,USD,34.86,https://placeholder.url,89.02
865,Science,,"54.218485, 70.165824",MockSource,Science,USD,51.0,https://placeholder.url,41.23
122,Wellness,,"-6.40203, -95.024589",MockSource,Wellness,USD,71.2,https://placeholder.url,73.44
429,Holiday,,"-39.766658, -74.732985",MockSource,Holiday,USD,99.43,https://placeholder.url,57.13
149,Outdoors,,"-43.908466, -136.44657",MockSource,Outdoors,USD,73.45,https://placeholder.url,46.37
193,Workshops,,"-24.240633, 1.404297",MockSource,Workshops,USD,46.1,https://placeholder.url,63.76
191,Nightlife,,"-63.532905, 13.670143",MockSource,Nightlife,USD,95.66,https://placeholder.url,37.22
830,Networking,,"-51.745847, 36.219382",MockSource,Networking,USD,72.12,https://placeholder.url,50.68
829,Networking,,"-41.693347, -19.781126",MockSource,Networking,USD,35.85,https://placeholder.url,47.16
422,Gaming,,"-4.965666, -168.103203",MockSource,Gaming,USD,56.08,https://placeholder.url,67.38
448,Nightlife,,"24.403121, 93.38293",MockSource,Nightlife,USD,45.87,https://placeholder.url,94.91
939,Workshops,,"-75.883083, -27.367713",MockSource,Workshops,USD,38.55,https://placeholder.url,79.06
33,Gaming,,"32.383438, 161.320042",MockSource,Gaming,USD,41.43,https://placeholder.url,66.83
10,Theater,,"25.569881, -15.923995",MockSource,Theater,USD,67.69,https://placeholder.url,53.3
655,Charity,,"-54.068796, 1.279939",MockSource,Charity,USD,38.24,https://placeholder.url,74.08
354,Nightlife,,"-77.181333, 161.667733",MockSource,Nightlife,USD,98.81,https://placeholder.url,38.43
318,Wellness,,"31.876362, 28.556879",MockSource,Wellness,USD,32.5,https://placeholder.url,85.07
774,Charity,,"-39.316791, -55.668849",MockSource,Charity,USD,44.7,https://placeholder.url,65.49
553,Outdoors,,"68.986731, -42.800953",MockSource,Outdoors,USD,64.16,https://placeholder.url,92.66
558,Science,,"24.598247, -26.384926",MockSource,Science,USD,33.02,https://placeholder.url,37.16
797,Science,,"-54.267723, -120.726635",MockSource,Science,USD,96.16,https://placeholder.url,70.24
736,Science,,"82.299387, -86.03767",MockSource,Science,USD,51.55,https://placeholder.url,97.42
397,Wellness,,"-54.917804, -56.036832",MockSource,Wellness,USD,55.44,https://placeholder.url,76.61
317,Science,,"-64.06532, -142.60041",MockSource,Science,USD,38.4,https://placeholder.url,31.73
623,Family,,"-7.321753, -92.665902",MockSource,Family,USD,34.39,https://placeholder.url,84.82
620,Exhibitions,,"-80.081668, 113.377815",MockSource,Exhibitions,USD,50.48,https://placeholder.url,52.83
677,Charity,,"66.673956, -45.386733",MockSource,Charity,USD,39.53,https://placeholder.url,46.59
45,Outdoors,,"-13.128917, -32.700899",MockSource,Outdoors,USD,48.35,https://placeholder.url,63.29
18,Theater,,"-34.090914, -110.567596",MockSource,Theater,USD,77.17,https://placeholder.url,94.24
973,Nightlife,,"-29.26047, 22.512955",MockSource,Nightlife,USD,64.49,https://placeholder.url,74.21
279,Family,,"35.101049, 2.310534",MockSource,Family,USD,55.35,https://placeholder.url,84.15
402,Gaming,,"52.023156, -124.320579",MockSource,Gaming,USD,43.61,https://placeholder.url,83.35
295,Science,,"-80.091057, 86.876605",MockSource,Science,USD,88.18,https://placeholder.url,32.38
857,Gaming,,"-26.12054, -88.472582",MockSource,Gaming,USD,58.75,https://placeholder.url,45.5
460,Virtual,,"82.404994, 64.198157",MockSource,Virtual,USD,41.49,https://placeholder.url,81.6
7,Workshops,,"85.108127, 111.606516",MockSource,Workshops,USD,36.54,https://placeholder.url,52.77
954,Exhibitions,,"37.264918, 7.232005",MockSource,Exhibitions,USD,83.03,https://placeholder.url,34.88
463,Wellness,,"8.075221, -42.69563",MockSource,Wellness,USD,72.88,https://placeholder.url,96.21
915,Nightlife,,"10.555837, -113.138632",MockSource,Nightlife,USD,57.06,https://placeholder.url,83.68
464,Family,,"-46.353649, -104.065492",MockSource,Family,USD,75.14,https://placeholder.url,94.78
721,Holiday,,"-1.272343, 16.08019",MockSource,Holiday,USD,65.23,https://placeholder.url,15.08
413,Wellness,,"-6.607841, -173.369318",MockSource,Wellness,USD,47.6,https://placeholder.url,15.17
719,Family,,"66.071944, -72.352211",MockSource,Family,USD,24.75,https://placeholder.url,74.82
634,Sports,,"-47.986117, -106.31166",MockSource,Sports,USD,136.97,https://placeholder.url,90.44
171,Theater,,"68.014121, -11.930676",MockSource,Theater,USD,149.07,https://placeholder.url,0.33
309,Science,,"2.296289, -94.70686",MockSource,Science,USD,91.33,https://placeholder.url,15.85
28,Film,,"-63.005425, -152.538994",MockSource,Film,USD,24.01,https://placeholder.url,54.13
362,Virtual,,"36.179737, 46.819402",MockSource,Virtual,USD,28.84,https://placeholder.url,53.51
780,Networking,,"34.031903, 143.797786",MockSource,Networking,USD,39.17,https://placeholder.url,16.43
565,Community,,"-81.24928, 38.911118",MockSource,Community,USD,14.25,https://placeholder.url,77.46
489,Outdoors,,"29.018425, -153.934656",MockSource,Outdoors,USD,12.98,https://placeholder.url,52.35
332,Film,,"-43.775, 48.957596",MockSource,Film,USD,14.28,https://placeholder.url,99.25
265,Science,,"-15.010002, 104.070798",MockSource,Science,USD,89.73,https://placeholder.url,16.89
44,Gaming,,"64.234085, -125.266165",MockSource,Gaming,USD,24.78,https://placeholder.url,79.4
657,Theater,,"-76.839828, 142.371945",MockSource,Theater,USD,79.39,https://placeholder.url,17.28
376,Science,,"18.40332, 129.524543",MockSource,Science,USD,25.86,https://placeholder.url,20.96
289,Gaming,,"55.637346, 106.881588",MockSource,Gaming,USD,24.8,https://placeholder.url,32.78
195,Wellness,,"12.706944, 82.994018",MockSource,Wellness,USD,24.55,https://placeholder.url,92.51
89,Virtual,,"-36.439785, -113.575201",MockSource,Virtual,USD,25.13,https://placeholder.url,6.13
772,Music,,"87.651461, -114.74964",MockSource,Music,USD,59.64,https://placeholder.url,17.66
41,Charity,,"-3.103818, 53.435615",MockSource,Charity,USD,30.82,https://placeholder.url,74.73
783,Gaming,,"-19.529299, 34.313766",MockSource,Gaming,USD,24.94,https://placeholder.url,86.18
591,Workshops,,"20.10132, 126.883937",MockSource,Workshops,USD,26.78,https://placeholder.url,93.46
571,Film,,"-72.047439, 37.622987",MockSource,Film,USD,24.65,https://placeholder.url,89.67
159,Networking,,"23.339895, 101.44163",MockSource,Networking,USD,144.49,https://placeholder.url,32.33
357,Charity,,"-38.122905, 63.478498",MockSource,Charity,USD,30.2,https://placeholder.url,10.68
263,Networking,,"-69.335583, -13.222736",MockSource,Networking,USD,30.38,https://placeholder.url,12.17
