Event ID,Event Type,description,location,source,type,currencyCode,Price ($),url,Distance (km)
354,Pets,,"-56.099207, -100.836676",MockSource,Pets,USD,24.39,https://placeholder.url,26.86
424,Wellness,,"38.607567, 10.406433",MockSource,Wellness,USD,70.94,https://placeholder.url,42.1
938,Charity,,"12.198459, 61.901808",MockSource,Charity,USD,38.96,https://placeholder.url,76.33
175,Gaming,,"79.864333, -24.230132",MockSource,Gaming,USD,38.61,https://placeholder.url,45.03
41,Workshops,,"-81.288005, 98.138066",MockSource,Workshops,USD,40.02,https://placeholder.url,60.29
897,Music,,"67.126289, 111.971857",MockSource,Music,USD,61.14,https://placeholder.url,57.25
430,Holiday,,"26.86608, 8.69725",MockSource,Holiday,USD,56.39,https://placeholder.url,62.53
608,Sports,,"-77.337157, 118.812613",MockSource,Sports,USD,54.44,https://placeholder.url,89.54
787,Charity,,"23.08684, 142.460904",MockSource,Charity,USD,46.53,https://placeholder.url,55.1
545,Family,,"26.291562, 112.453565",MockSource,Family,USD,32.61,https://placeholder.url,71.4
835,Music,,"-20.285525, -9.795217",MockSource,Music,USD,61.43,https://placeholder.url,51.66
384,Holiday,,"70.032664, -40.459476",MockSource,Holiday,USD,74.57,https://placeholder.url,55.13
596,Science,,"42.769004, -157.813205",MockSource,Science,USD,29.3,https://placeholder.url,66.32
187,Virtual,,"-60.374993, -164.859145",MockSource,Virtual,USD,24.19,https://placeholder.url,95.01
731,Outdoors,,"-34.158517, -54.061263",MockSource,Outdoors,USD,88.63,https://placeholder.url,31.31
78,Networking,,"-64.590318, -137.193502",MockSource,Networking,USD,69.59,https://placeholder.url,95.3
333,Theater,,"79.836615, -25.177162",MockSource,Theater,USD,53.44,https://placeholder.url,51.12
839,Science,,"33.934522, -79.359188",MockSource,Science,USD,96.64,https://placeholder.url,88.31
574,Science,,"-0.153215, -38.60566",MockSource,Science,USD,93.48,https://placeholder.url,63.09
228,Outdoors,,"-87.003512, 89.969698",MockSource,Outdoors,USD,51.64,https://placeholder.url,87.37
540,Charity,,"-69.3379, -26.573417",MockSource,Charity,USD,42.87,https://placeholder.url,87.26
874,Science,,"-18.038051, -145.799425",MockSource,Science,USD,61.35,https://placeholder.url,60.74
388,Nightlife,,"7.199999, -126.212987",MockSource,Nightlife,USD,35.46,https://placeholder.url,85.3
664,Nightlife,,"17.157571, -49.434968",MockSource,Nightlife,USD,71.57,https://placeholder.url,46.32
955,Virtual,,"43.966006, 46.386537",MockSource,Virtual,USD,34.09,https://placeholder.url,88.89
254,Nightlife,,"49.044617, 77.181531",MockSource,Nightlife,USD,67.55,https://placeholder.url,88.52
624,Exhibitions,,"78.01719, -94.34159",MockSource,Exhibitions,USD,51.56,https://placeholder.url,39.99
303,Pets,,"-27.174097, -133.962833",MockSource,Pets,USD,48.52,https://placeholder.url,49.38
111,Virtual,,"-39.763778, 164.607585",MockSource,Virtual,USD,38.37,https://placeholder.url,82.5
278,Exhibitions,,"37.111541, -24.639279",MockSource,Exhibitions,USD,55.16,https://placeholder.url,94.29
386,Film,,"-74.01431, 20.032481",MockSource,Film,USD,36.53,https://placeholder.url,64.47
56,Sports,,"84.453132, 65.239088",MockSource,Sports,USD,34.78,https://placeholder.url,70.35
397,Holiday,,"87.956128, -76.910278",MockSource,Holiday,USD,26.17,https://placeholder.url,74.67
215,Pets,,"71.374624, 116.393835",MockSource,Pets,USD,18.0,https://placeholder.url,21.22
894,Festivals,,"49.18843, -97.635375",MockSource,Festivals,USD,196.86,https://placeholder.url,26.29
841,Exhibitions,,"-14.805961, 129.784862",MockSource,Exhibitions,USD,29.31,https://placeholder.url,92.16
301,Gaming,,"-86.870842, -41.299197",MockSource,Gaming,USD,54.38,https://placeholder.url,63.58
255,Outdoors,,"-62.289916, -14.242972",MockSource,Outdoors,USD,60.55,https://placeholder.url,63.38
35,Exhibitions,,"-84.275736, 28.899216",MockSource,Exhibitions,USD,99.46,https://placeholder.url,81.78
133,Outdoors,,"-19.35421, 45.68436",MockSource,Outdoors,USD,23.78,https://placeholder.url,59.78
696,Wellness,,"-26.918296, 96.137506",MockSource,Wellness,USD,28.38,https://placeholder.url,42.9
623,Science,,"68.269674, 75.634521",MockSource,Science,USD,55.42,https://placeholder.url,84.45
747,Family,,"84.926817, -121.681943",MockSource,Family,USD,25.2,https://placeholder.url,81.43
413,Science,,"87.807315, 2.110532",MockSource,Science,USD,64.42,https://placeholder.url,73.18
319,Family,,"-23.75636, -105.86435",MockSource,Family,USD,26.58,https://placeholder.url,52.63
721,Charity,,"69.868027, 31.914663",MockSource,Charity,USD,34.12,https://placeholder.url,58.68
118,Holiday,,"74.387481, -20.734688",MockSource,Holiday,USD,27.03,https://placeholder.url,63.89
249,Workshops,,"74.633426, 105.456816",MockSource,Workshops,USD,28.78,https://placeholder.url,75.47
625,Theater,,"-61.414057, 92.012846",MockSource,Theater,USD,79.86,https://placeholder.url,31.49
759,Festivals,,"-7.021008, -45.530464",MockSource,Festivals,USD,135.51,https://placeholder.url,51.53
737,Science,,"-14.662631, 125.725954",MockSource,Science,USD,32.03,https://placeholder.url,33.36
816,Film,,"51.19236, -49.792078",MockSource,Film,USD,24.35,https://placeholder.url,58.42
534,Film,,"71.802703, -162.72175",MockSource,Film,USD,33.52,https://placeholder.url,41.71
75,Networking,,"-58.310393, -11.053149",MockSource,Networking,USD,98.9,https://placeholder.url,85.23
316,Workshops,,"-37.1426, -3.532824",MockSource,Workshops,USD,39.12,https://placeholder.url,75.93
760,Gaming,,"30.793396, 114.899503",MockSource,Gaming,USD,25.15,https://placeholder.url,59.0
718,Workshops,,"-73.16477, 28.216699",MockSource,Workshops,USD,36.58,https://placeholder.url,12.09
346,Nightlife,,"24.105043, -146.259332",MockSource,Nightlife,USD,27.82,https://placeholder.url,79.9
629,Music,,"18.949296, 166.287786",MockSource,Music,USD,23.41,https://placeholder.url,34.38
121,Charity,,"-63.317537, 148.107585",MockSource,Charity,USD,27.08,https://placeholder.url,49.54
470,Pets,,"-33.170325, 133.021557",MockSource,Pets,USD,25.88,https://placeholder.url,19.35
587,Networking,,"5.644659, 43.305861",MockSource,Networking,USD,80.27,https://placeholder.url,37.63
155,Nightlife,,"45.651784, -28.428519",MockSource,Nightlife,USD,96.87,https://placeholder.url,73.06
687,Pets,,"-18.00325, -153.646068",MockSource,Pets,USD,28.13,https://placeholder.url,3.21
340,Networking,,"-9.949144, 92.067397",MockSource,Networking,USD,88.92,https://placeholder.url,94.54
746,Charity,,"18.186604, 161.379194",MockSource,Charity,USD,29.83,https://placeholder.url,75.39
725,Sports,,"-85.598792, -148.782992",MockSource,Sports,USD,144.15,https://placeholder.url,16.71
220,Family,,"85.073195, 137.596642",MockSource,Family,USD,9.57,https://placeholder.url,7.24
796,Film,,"27.456573, -71.831816",MockSource,Film,USD,22.23,https://placeholder.url,60.27
719,Community,,"-24.907298, -18.848109",MockSource,Community,USD,19.45,https://placeholder.url,73.71
324,Pets,,"-15.499687, 84.394454",MockSource,Pets,USD,16.84,https://placeholder.url,86.17
101,Film,,"-87.282172, -110.518888",MockSource,Film,USD,20.28,https://placeholder.url,72.99
996,Wellness,,"33.644352, 16.002356",MockSource,Wellness,USD,29.29,https://placeholder.url,82.73
566,Workshops,,"-61.383779, -110.063488",MockSource,Workshops,USD,29.32,https://placeholder.url,41.11
448,Nightlife,,"78.244702, -86.370341",MockSource,Nightlife,USD,78.77,https://placeholder.url,24.97
862,Outdoors,,"38.563608, 102.782909",MockSource,Outdoors,USD,93.01,https://placeholder.url,21.17
312,Holiday,,"78.957055, 6.039949",MockSource,Holiday,USD,83.98,https://placeholder.url,34.76
317,Virtual,,"26.604441, -81.801825",MockSource,Virtual,USD,0.99,https://placeholder.url,45.39
208,Sports,,"-29.156198, -83.717395",MockSource,Sports,USD,78.72,https://placeholder.url,6.39
347,Virtual,,"-16.714682, 30.97883",MockSource,Virtual,USD,19.64,https://placeholder.url,80.11
167,Outdoors,,"-59.943282, 5.053695",MockSource,Outdoors,USD,17.17,https://placeholder.url,85.62
162,Science,,"-3.073823, -131.045458",MockSource,Science,USD,96.69,https://placeholder.url,26.14
169,Community,,"3.243056, -122.543623",MockSource,Community,USD,11.51,https://placeholder.url,63.35
213,Exhibitions,,"-81.097438, 7.297177",MockSource,Exhibitions,USD,28.36,https://placeholder.url,35.82
885,Nightlife,,"-79.964796, -29.056203",MockSource,Nightlife,USD,90.86,https://placeholder.url,72.2
590,Holiday,,"-11.556842, -22.323157",MockSource,Holiday,USD,29.46,https://placeholder.url,94.63
272,Charity,,"70.105889, 146.061608",MockSource,Charity,USD,5.81,https://placeholder.url,95.97
882,Gaming,,"40.019514, 168.188329",MockSource,Gaming,USD,12.64,https://placeholder.url,13.5
925,Holiday,,"-44.698451, 5.660235",MockSource,Holiday,USD,1.91,https://placeholder.url,35.65
702,Holiday,,"-9.80484, 70.90508",MockSource,Holiday,USD,20.11,https://placeholder.url,63.45
971,Family,,"-64.751301, 53.859591",MockSource,Family,USD,50.07,https://placeholder.url,77.96
484,Music,,"-27.198277, 19.49054",MockSource,Music,USD,129.92,https://placeholder.url,52.12
675,Theater,,"-77.994977, -104.775736",MockSource,Theater,USD,30.89,https://placeholder.url,78.31
904,Pets,,"2.885655, -111.955192",MockSource,Pets,USD,3.89,https://placeholder.url,46.2
140,Nightlife,,"64.774561, 114.298048",MockSource,Nightlife,USD,11.86,https://placeholder.url,31.6
884,Music,,"75.573242, -47.615668",MockSource,Music,USD,108.42,https://placeholder.url,58.82
8,Family,,"-39.315853, -85.616574",MockSource,Family,USD,3.92,https://placeholder.url,57.66
4,Charity,,"58.068043, 37.446799",MockSource,Charity,USD,1.92,https://placeholder.url,62.22
253,Outdoors,,"-86.873373, 81.890354",MockSource,Outdoors,USD,1.58,https://placeholder.url,39.71
458,Film,,"-73.000508, -76.430698",MockSource,Film,USD,14.95,https://placeholder.url,53.85
50,Charity,,"-0.013379, -125.600338",MockSource,Charity,USD,15.43,https://placeholder.url,33.07
600,Pets,,"60.335808, 156.254781",MockSource,Pets,USD,11.34,https://placeholder.url,81.35
480,Film,,"6.575209, -63.125872",MockSource,Film,USD,19.16,https://placeholder.url,35.43
934,Music,,"53.805546, -78.029981",MockSource,Music,USD,130.01,https://placeholder.url,15.24
511,Charity,,"31.180967, -178.229047",MockSource,Charity,USD,16.08,https://placeholder.url,52.03
139,Holiday,,"62.813789, -85.749466",MockSource,Holiday,USD,3.64,https://placeholder.url,98.58
439,Theater,,"16.384625, -42.716863",MockSource,Theater,USD,107.09,https://placeholder.url,44.53
364,Film,,"20.0566, 81.378997",MockSource,Film,USD,19.67,https://placeholder.url,48.91
357,Community,,"77.445772, 42.101939",MockSource,Community,USD,0.59,https://placeholder.url,78.53
873,Workshops,,"47.149587, -11.280133",MockSource,Workshops,USD,15.17,https://placeholder.url,52.35
248,Charity,,"-76.682994, 99.09105",MockSource,Charity,USD,19.92,https://placeholder.url,80.52
837,Virtual,,"29.848064, 80.813458",MockSource,Virtual,USD,15.29,https://placeholder.url,26.69
967,Community,,"-16.167494, -40.794614",MockSource,Community,USD,12.04,https://placeholder.url,33.34
570,Music,,"-14.625483, -161.922743",MockSource,Music,USD,114.13,https://placeholder.url,48.28
776,Community,,"-84.140075, 73.550868",MockSource,Community,USD,18.38,https://placeholder.url,47.82
131,Film,,"-6.605521, -65.812855",MockSource,Film,USD,5.93,https://placeholder.url,47.19
674,Music,,"-51.257848, -97.793765",MockSource,Music,USD,106.48,https://placeholder.url,67.15
321,Pets,,"8.393252, 127.13826",MockSource,Pets,USD,14.37,https://placeholder.url,71.09
407,Community,,"-16.238178, 30.653562",MockSource,Community,USD,2.82,https://placeholder.url,90.18
434,Exhibitions,,"-21.012166, -14.001169",MockSource,Exhibitions,USD,19.71,https://placeholder.url,38.65
748,Music,,"57.580822, -93.029375",MockSource,Music,USD,127.33,https://placeholder.url,87.07
578,Gaming,,"11.506507, -49.644047",MockSource,Gaming,USD,23.29,https://placeholder.url,46.47
168,Workshops,,"33.681211, -162.981268",MockSource,Workshops,USD,13.48,https://placeholder.url,27.37
618,Wellness,,"-26.356168, 62.366468",MockSource,Wellness,USD,27.66,https://placeholder.url,80.42
257,Theater,,"36.857472, -87.039703",MockSource,Theater,USD,123.19,https://placeholder.url,27.38
57,Community,,"22.861475, -22.816953",MockSource,Community,USD,6.13,https://placeholder.url,67.89
999,Pets,,"23.861334, -179.534059",MockSource,Pets,USD,28.45,https://placeholder.url,47.84
630,Exhibitions,,"71.409387, 153.751756",MockSource,Exhibitions,USD,5.47,https://placeholder.url,67.93
332,Outdoors,,"55.581065, -89.507582",MockSource,Outdoors,USD,3.65,https://placeholder.url,75.06
940,Virtual,,"52.500456, -1.462819",MockSource,Virtual,USD,21.39,https://placeholder.url,69.61
436,Charity,,"63.932853, 126.022596",MockSource,Charity,USD,22.31,https://placeholder.url,76.43
949,Nightlife,,"-79.544447, 1.612769",MockSource,Nightlife,USD,16.41,https://placeholder.url,76.07
921,Music,,"32.121897, -164.278322",MockSource,Music,USD,128.89,https://placeholder.url,30.16
620,Community,,"-61.6188, -28.608354",MockSource,Community,USD,6.15,https://placeholder.url,94.53
389,Outdoors,,"40.498531, -61.391398",MockSource,Outdoors,USD,20.61,https://placeholder.url,9.35
518,Networking,,"11.263644, -153.379707",MockSource,Networking,USD,28.58,https://placeholder.url,24.65
171,Exhibitions,,"-56.365327, 35.315444",MockSource,Exhibitions,USD,16.38,https://placeholder.url,58.5
678,Networking,,"-84.111826, 91.233497",MockSource,Networking,USD,16.63,https://placeholder.url,41.3
986,Theater,,"-28.603973, -162.257568",MockSource,Theater,USD,148.49,https://placeholder.url,29.45
564,Sports,,"72.72113, 44.344992",MockSource,Sports,USD,116.81,https://placeholder.url,44.91
425,Charity,,"50.652308, -1.392859",MockSource,Charity,USD,14.39,https://placeholder.url,67.19
64,Community,,"42.892887, -143.879487",MockSource,Community,USD,5.7,https://placeholder.url,94.01
950,Community,,"53.783233, -86.525278",MockSource,Community,USD,6.02,https://placeholder.url,43.67
306,Wellness,,"76.583208, -99.849501",MockSource,Wellness,USD,36.91,https://placeholder.url,64.76
974,Virtual,,"57.549808, -17.696126",MockSource,Virtual,USD,11.29,https://placeholder.url,35.83
969,Outdoors,,"-4.470247, -50.762602",MockSource,Outdoors,USD,12.26,https://placeholder.url,79.57
729,Gaming,,"60.778744, 46.294274",MockSource,Gaming,USD,13.41,https://placeholder.url,69.56
505,Gaming,,"89.95754, -61.526339",MockSource,Gaming,USD,14.45,https://placeholder.url,45.38
832,Sports,,"54.364132, 19.940227",MockSource,Sports,USD,124.46,https://placeholder.url,99.59
931,Theater,,"-8.299888, 56.349933",MockSource,Theater,USD,107.8,https://placeholder.url,81.17
606,Family,,"13.653782, 40.054203",MockSource,Family,USD,14.53,https://placeholder.url,67.91
757,Nightlife,,"-3.600499, -33.523389",MockSource,Nightlife,USD,17.18,https://placeholder.url,43.66
603,Theater,,"39.443782, -17.626557",MockSource,Theater,USD,52.96,https://placeholder.url,36.1
12,Nightlife,,"-14.724831, -147.645149",MockSource,Nightlife,USD,16.11,https://placeholder.url,71.39
927,Workshops,,"-0.318413, -170.36829",MockSource,Workshops,USD,16.01,https://placeholder.url,19.38
739,Community,,"-4.584655, 70.110599",MockSource,Community,USD,5.25,https://placeholder.url,74.98
165,Theater,,"39.168057, 132.086513",MockSource,Theater,USD,114.66,https://placeholder.url,92.71
707,Exhibitions,,"-8.187292, 152.302124",MockSource,Exhibitions,USD,2.26,https://placeholder.url,59.0
392,Music,,"-62.493492, -165.723762",MockSource,Music,USD,116.62,https://placeholder.url,39.92
417,Festivals,,"66.432605, 5.845918",MockSource,Festivals,USD,89.57,https://placeholder.url,97.84
568,Sports,,"-25.43849, 142.847136",MockSource,Sports,USD,241.28,https://placeholder.url,13.76
922,Workshops,,"-32.427136, 0.105154",MockSource,Workshops,USD,38.63,https://placeholder.url,87.17
959,Exhibitions,,"86.104772, -7.315698",MockSource,Exhibitions,USD,81.07,https://placeholder.url,70.84
571,Community,,"41.711905, -47.6148",MockSource,Community,USD,5.08,https://placeholder.url,94.39
516,Workshops,,"-69.714835, -46.249611",MockSource,Workshops,USD,21.24,https://placeholder.url,52.29
879,Science,,"-32.331985, 165.424205",MockSource,Science,USD,43.39,https://placeholder.url,78.91
390,Sports,,"-17.907693, -104.726097",MockSource,Sports,USD,32.92,https://placeholder.url,61.19
330,Holiday,,"-44.211805, -139.556282",MockSource,Holiday,USD,4.03,https://placeholder.url,62.33
804,Music,,"68.507462, -21.719983",MockSource,Music,USD,38.3,https://placeholder.url,95.22
521,Holiday,,"54.559204, -104.231484",MockSource,Holiday,USD,87.7,https://placeholder.url,95.28
136,Outdoors,,"59.64868, -117.123422",MockSource,Outdoors,USD,55.62,https://placeholder.url,3.02
668,Pets,,"55.298314, 160.368304",MockSource,Pets,USD,45.1,https://placeholder.url,2.8
915,Family,,"70.564014, -166.964774",MockSource,Family,USD,76.79,https://placeholder.url,0.37
383,Exhibitions,,"-75.622456, -99.513677",MockSource,Exhibitions,USD,40.73,https://placeholder.url,3.69
465,Holiday,,"37.045147, -168.769096",MockSource,Holiday,USD,89.79,https://placeholder.url,2.31
329,Science,,"51.534068, 118.11804",MockSource,Science,USD,37.47,https://placeholder.url,4.49
577,Gaming,,"19.454592, 104.632647",MockSource,Gaming,USD,29.19,https://placeholder.url,24.43
381,Networking,,"88.37783, 28.081122",MockSource,Networking,USD,81.5,https://placeholder.url,60.68
733,Charity,,"22.898234, -35.673864",MockSource,Charity,USD,43.69,https://placeholder.url,4.63
780,Science,,"-14.187312, 159.548332",MockSource,Science,USD,85.21,https://placeholder.url,4.72
980,Workshops,,"1.83977, 24.645114",MockSource,Workshops,USD,36.21,https://placeholder.url,77.81
459,Pets,,"-60.472485, -136.138978",MockSource,Pets,USD,44.56,https://placeholder.url,7.04
76,Nightlife,,"-38.00392, -158.755737",MockSource,Nightlife,USD,60.86,https://placeholder.url,7.47
37,Music,,"-40.428707, -94.680178",MockSource,Music,USD,88.24,https://placeholder.url,7.56
161,Community,,"1.267668, 175.33986",MockSource,Community,USD,16.55,https://placeholder.url,80.53
594,Science,,"-84.807078, 131.564699",MockSource,Science,USD,91.27,https://placeholder.url,8.85
557,Charity,,"4.653537, 158.611733",MockSource,Charity,USD,42.11,https://placeholder.url,9.94
552,Film,,"-10.944559, -115.317459",MockSource,Film,USD,31.96,https://placeholder.url,26.92
716,Virtual,,"66.562118, -51.957944",MockSource,Virtual,USD,41.02,https://placeholder.url,12.76
361,Nightlife,,"8.295165, 22.36333",MockSource,Nightlife,USD,56.96,https://placeholder.url,87.72
98,Film,,"-78.174476, 97.997189",MockSource,Film,USD,10.56,https://placeholder.url,55.37
539,Wellness,,"13.869087, -143.445736",MockSource,Wellness,USD,59.66,https://placeholder.url,14.01
452,Outdoors,,"38.84247, 118.708879",MockSource,Outdoors,USD,47.78,https://placeholder.url,14.41
563,Gaming,,"-46.848432, 126.722144",MockSource,Gaming,USD,17.68,https://placeholder.url,61.03
132,Music,,"73.6176, -163.865053",MockSource,Music,USD,84.79,https://placeholder.url,99.16
456,Exhibitions,,"-71.514901, 177.662772",MockSource,Exhibitions,USD,89.64,https://placeholder.url,72.67
40,Exhibitions,,"-16.350531, 174.571297",MockSource,Exhibitions,USD,47.93,https://placeholder.url,86.92
368,Holiday,,"-49.421556, 22.634064",MockSource,Holiday,USD,54.79,https://placeholder.url,48.23
400,Nightlife,,"25.602547, -16.720928",MockSource,Nightlife,USD,40.54,https://placeholder.url,35.16
116,Networking,,"-5.460699, -7.824734",MockSource,Networking,USD,83.44,https://placeholder.url,72.87
318,Exhibitions,,"76.352043, -69.99438",MockSource,Exhibitions,USD,72.23,https://placeholder.url,78.27
861,Exhibitions,,"84.855798, -69.605631",MockSource,Exhibitions,USD,72.92,https://placeholder.url,56.17
823,Outdoors,,"84.42674, -77.007015",MockSource,Outdoors,USD,70.85,https://placeholder.url,35.87
129,Theater,,"54.164793, 38.205137",MockSource,Theater,USD,52.75,https://placeholder.url,36.26
836,Nightlife,,"-13.357229, -29.268883",MockSource,Nightlife,USD,62.36,https://placeholder.url,61.18
875,Outdoors,,"-89.602393, 177.581173",MockSource,Outdoors,USD,92.56,https://placeholder.url,36.2
351,Gaming,,"-1.611917, -98.617481",MockSource,Gaming,USD,52.25,https://placeholder.url,85.09
910,Science,,"-16.797246, 38.941538",MockSource,Science,USD,41.51,https://placeholder.url,86.7
887,Networking,,"74.480063, 128.754521",MockSource,Networking,USD,45.33,https://placeholder.url,58.46
427,Science,,"18.135683, 142.16247",MockSource,Science,USD,57.59,https://placeholder.url,45.19
91,Exhibitions,,"-48.245184, 179.939079",MockSource,Exhibitions,USD,55.74,https://placeholder.url,56.23
406,Theater,,"23.135638, -63.597201",MockSource,Theater,USD,70.48,https://placeholder.url,82.46
582,Exhibitions,,"45.271423, -127.483259",MockSource,Exhibitions,USD,70.46,https://placeholder.url,30.2
146,Workshops,,"69.19969, -16.173816",MockSource,Workshops,USD,40.96,https://placeholder.url,84.24
192,Networking,,"-63.45888, 21.66922",MockSource,Networking,USD,39.55,https://placeholder.url,36.58
207,Charity,,"-64.850587, -56.253706",MockSource,Charity,USD,41.55,https://placeholder.url,34.15
186,Science,,"-43.226736, -101.877062",MockSource,Science,USD,95.29,https://placeholder.url,39.97
535,Exhibitions,,"-76.619965, -92.882935",MockSource,Exhibitions,USD,48.86,https://placeholder.url,94.2
509,Charity,,"83.402333, -54.309158",MockSource,Charity,USD,46.36,https://placeholder.url,48.36
738,Outdoors,,"10.824802, 34.752319",MockSource,Outdoors,USD,99.96,https://placeholder.url,68.43
762,Holiday,,"-76.125637, 34.161325",MockSource,Holiday,USD,90.65,https://placeholder.url,69.48
756,Film,,"56.644424, -150.939907",MockSource,Film,USD,37.23,https://placeholder.url,97.81
769,Holiday,,"44.284125, -38.172932",MockSource,Holiday,USD,64.41,https://placeholder.url,52.36
768,Nightlife,,"11.311121, 13.820145",MockSource,Nightlife,USD,76.28,https://placeholder.url,31.81
447,Sports,,"-4.73079, 176.461231",MockSource,Sports,USD,48.09,https://placeholder.url,94.72
451,Charity,,"44.79806, -45.012876",MockSource,Charity,USD,49.08,https://placeholder.url,90.16
806,Networking,,"78.957037, 130.966827",MockSource,Networking,USD,42.67,https://placeholder.url,51.7
800,Film,,"52.638194, -53.77251",MockSource,Film,USD,34.74,https://placeholder.url,30.65
264,Music,,"-76.812955, 25.606691",MockSource,Music,USD,68.88,https://placeholder.url,32.7
978,Science,,"49.093515, -104.373035",MockSource,Science,USD,42.95,https://placeholder.url,43.37
19,Theater,,"28.70312, 142.382597",MockSource,Theater,USD,78.01,https://placeholder.url,82.28
607,Sports,,"63.602671, -90.730269",MockSource,Sports,USD,67.59,https://placeholder.url,46.55
626,Exhibitions,,"-66.754131, 50.626366",MockSource,Exhibitions,USD,40.23,https://placeholder.url,64.07
655,Workshops,,"63.255853, -123.78284",MockSource,Workshops,USD,39.43,https://placeholder.url,31.01
160,Workshops,,"-39.881868, -54.991282",MockSource,Workshops,USD,37.58,https://placeholder.url,15.38
209,Festivals,,"-79.601767, 119.769764",MockSource,Festivals,USD,199.21,https://placeholder.url,19.02
615,Virtual,,"-47.720917, -144.5621",MockSource,Virtual,USD,12.67,https://placeholder.url,13.54
148,Virtual,,"23.309315, 111.52437",MockSource,Virtual,USD,40.5,https://placeholder.url,15.94
100,Theater,,"56.371978, -114.790964",MockSource,Theater,USD,149.59,https://placeholder.url,72.92
142,Family,,"80.310582, 24.758819",MockSource,Family,USD,64.64,https://placeholder.url,29.4
639,Exhibitions,,"75.130979, -51.665462",MockSource,Exhibitions,USD,76.56,https://placeholder.url,27.24
471,Nightlife,,"-78.381917, 14.561477",MockSource,Nightlife,USD,26.01,https://placeholder.url,4.67
475,Family,,"39.348424, 75.789539",MockSource,Family,USD,29.09,https://placeholder.url,98.06
7,Music,,"-32.582304, 1.628808",MockSource,Music,USD,142.08,https://placeholder.url,43.73
172,Wellness,,"-62.77945, 12.404413",MockSource,Wellness,USD,79.55,https://placeholder.url,17.69
797,Music,,"-34.666643, 170.055275",MockSource,Music,USD,144.84,https://placeholder.url,44.33
977,Theater,,"39.766104, 75.024226",MockSource,Theater,USD,45.17,https://placeholder.url,29.96
634,Music,,"-83.681302, 173.506944",MockSource,Music,USD,141.89,https://placeholder.url,58.17
900,Pets,,"19.727856, 127.048021",MockSource,Pets,USD,27.09,https://placeholder.url,40.83
105,Theater,,"-80.905658, -128.138684",MockSource,Theater,USD,147.45,https://placeholder.url,54.58
83,Music,,"1.253557, 131.997422",MockSource,Music,USD,131.75,https://placeholder.url,75.22
147,Conferences,,"7.581178, 149.934191",MockSource,Conferences,USD,101.36,https://placeholder.url,13.47
870,Exhibitions,,"-42.567916, -15.99688",MockSource,Exhibitions,USD,4.02,https://placeholder.url,26.69
766,Sports,,"-8.39503, -65.496262",MockSource,Sports,USD,207.26,https://placeholder.url,25.07
180,Pets,,"32.856603, -44.203895",MockSource,Pets,USD,29.55,https://placeholder.url,15.82
536,Film,,"-41.573377, 1.580878",MockSource,Film,USD,7.0,https://placeholder.url,1.61
805,Virtual,,"67.811027, 86.629058",MockSource,Virtual,USD,2.77,https://placeholder.url,3.7
350,Community,,"-86.16599, -5.788382",MockSource,Community,USD,13.4,https://placeholder.url,1.43
616,Theater,,"-2.498727, 42.58546",MockSource,Theater,USD,134.57,https://placeholder.url,41.35
844,Networking,,"-26.543842, 10.966085",MockSource,Networking,USD,16.93,https://placeholder.url,6.64
196,Pets,,"-76.092577, 5.76966",MockSource,Pets,USD,30.34,https://placeholder.url,53.54
69,Virtual,,"46.873727, -146.617143",MockSource,Virtual,USD,23.58,https://placeholder.url,44.63
752,Charity,,"-61.539735, 151.157634",MockSource,Charity,USD,23.22,https://placeholder.url,56.91
92,Gaming,,"-53.131516, -25.60308",MockSource,Gaming,USD,21.75,https://placeholder.url,34.83
34,Music,,"63.095207, 91.405582",MockSource,Music,USD,26.49,https://placeholder.url,60.98
134,Workshops,,"-82.429797, -24.040412",MockSource,Workshops,USD,16.63,https://placeholder.url,7.57
650,Charity,,"5.506465, -144.845527",MockSource,Charity,USD,1.61,https://placeholder.url,8.31
979,Sports,,"-27.961018, 57.456196",MockSource,Sports,USD,168.01,https://placeholder.url,15.03
343,Pets,,"76.222162, 138.082956",MockSource,Pets,USD,7.18,https://placeholder.url,10.84
727,Conferences,,"32.412162, -48.252807",MockSource,Conferences,USD,183.78,https://placeholder.url,28.81
320,Nightlife,,"50.433524, 70.565605",MockSource,Nightlife,USD,84.97,https://placeholder.url,32.3
712,Virtual,,"-20.188953, 60.46322",MockSource,Virtual,USD,14.45,https://placeholder.url,23.55
296,Charity,,"61.247346, 36.483395",MockSource,Charity,USD,17.36,https://placeholder.url,14.68
901,Workshops,,"89.038854, -157.831832",MockSource,Workshops,USD,31.5,https://placeholder.url,26.6
431,Wellness,,"-84.403702, -64.451165",MockSource,Wellness,USD,10.8,https://placeholder.url,60.03
611,Wellness,,"-79.700159, 36.215025",MockSource,Wellness,USD,69.78,https://placeholder.url,40.66
715,Gaming,,"69.566603, -157.710314",MockSource,Gaming,USD,40.84,https://placeholder.url,46.14
237,Gaming,,"20.832142, 149.196794",MockSource,Gaming,USD,50.13,https://placeholder.url,80.37
794,Music,,"50.596948, -129.230527",MockSource,Music,USD,73.52,https://placeholder.url,84.25
522,Gaming,,"-51.28092, -164.582131",MockSource,Gaming,USD,37.18,https://placeholder.url,82.05
242,Exhibitions,,"39.838731, 23.920045",MockSource,Exhibitions,USD,85.47,https://placeholder.url,40.43
344,Networking,,"-55.920644, -18.062612",MockSource,Networking,USD,50.16,https://placeholder.url,63.58
